RegionName,StateName,county_geoid,year,zhvi,median_income,lon,lat,row_id,yhat
Brantley County,GA,13025,2017,,36812.0,-81.98206798659781,31.19692048524676,3006,97068.88340970967
Brantley County,GA,13025,2018,,37031.0,-81.98206798659781,31.19692048524676,3007,99679.41731647821
Brooks County,GA,13027,2014,,31686.0,-83.58018272542886,30.841870399561124,3011,82892.25110818213
Brooks County,GA,13027,2015,,32663.0,-83.58018272542886,30.841870399561124,3012,88975.75903864345
Bryan County,GA,13029,2018,,71322.0,-81.44220125445356,32.01321416431467,3023,255828.75403054478
Bulloch County,GA,13031,2014,,35642.0,-81.74298158506296,32.39671753691338,3027,111072.78609065944
Bulloch County,GA,13031,2017,,39305.0,-81.74298158506296,32.39671753691338,3030,132677.15814766614
Burke County,GA,13033,2018,,42773.0,-82.00075742755834,33.06113887291683,3039,125004.09222430782
Burke County,GA,13033,2019,,44151.0,-82.00075742755834,33.06113887291683,3040,132924.88588498067
Butts County,GA,13035,2013,,49754.0,-83.9572222106925,33.28783761012738,3042,143278.68555126712
Butts County,GA,13035,2016,,40753.0,-83.9572222106925,33.28783761012738,3045,106859.64990901807
Camden County,GA,13039,2016,,53327.0,-81.63631580255638,30.922523738715288,3061,168622.3363573486
Candler County,GA,13043,2015,,30185.0,-82.07357548374064,32.40343395873003,3068,78275.41667592013
Candler County,GA,13043,2016,,33379.0,-82.07357548374064,32.40343395873003,3069,94516.68636169191
Candler County,GA,13043,2017,,33125.0,-82.07357548374064,32.40343395873003,3070,94960.04782359768
Carroll County,GA,13045,2016,,45486.0,-85.07979340705377,33.58276750941671,3077,128981.11347875418
Catoosa County,GA,13047,2014,,50180.0,-85.13824555081146,34.90359723236483,3083,131761.4365719161
Charlton County,GA,13049,2012,,39511.0,-82.13759791527872,30.781424259773217,3089,79658.25374772865
Charlton County,GA,13049,2013,,40111.0,-82.13759791527872,30.781424259773217,3090,84014.43818619475
Charlton County,GA,13049,2016,,43871.0,-82.13759791527872,30.781424259773217,3093,106063.24095599633
Charlton County,GA,13049,2018,,40283.0,-82.13759791527872,30.781424259773217,3095,92838.1433086046
Charlton County,GA,13049,2019,,41961.0,-82.13759791527872,30.781424259773217,3096,102133.46494699223
Chatham County,GA,13051,2015,,47218.0,-81.09386191054226,31.97385950051949,3100,189403.58798544668
Chatham County,GA,13051,2017,,52215.0,-81.09386191054226,31.97385950051949,3102,215512.89930032007
Chattooga County,GA,13055,2012,,32825.0,-85.34533441597502,34.47498985499266,3113,60001.477765345015
Cherokee County,GA,13057,2013,,67261.0,-84.47624220902259,34.24388599185698,3122,231591.77079926105
Cherokee County,GA,13057,2018,,79670.0,-84.47624220902259,34.24388599185698,3127,296482.47213264694
Clarke County,GA,13059,2013,,33060.0,-83.36731576544156,33.95119776112372,3130,105475.01252171583
Clay County,GA,13061,2018,,25000.0,-84.98004615089741,31.626255324955235,3143,42555.38973698672
Clinch County,GA,13065,2014,,29125.0,-82.70594674621186,30.91478448292173,3155,62532.63577803224
Clinch County,GA,13065,2015,,24015.0,-82.70594674621186,30.91478448292173,3156,40726.97104066564
Clinch County,GA,13065,2019,,27658.0,-82.70594674621186,30.91478448292173,3160,63846.83638219535
Cobb County,GA,13067,2019,,77932.0,-84.57667439084864,33.94140010934704,3168,274568.57519118907
Colquitt County,GA,13071,2012,,33186.0,-83.7688747793692,31.18838914063009,3177,69987.37639324646
Columbia County,GA,13073,2015,,71021.0,-82.26407106428783,33.54408965798388,3188,241159.0078987889
Cook County,GA,13075,2014,,34230.0,-83.43046961286016,31.153966780105897,3195,139385.99641260225
Cook County,GA,13075,2015,,35683.0,-83.43046961286016,31.153966780105897,3196,147650.42206770368
Cook County,GA,13075,2018,,38408.0,-83.43046961286016,31.153966780105897,3199,164957.10331438947
Coweta County,GA,13077,2013,,60813.0,-84.7633377050345,33.35337581297959,3202,176954.1184424539
Coweta County,GA,13077,2019,,75913.0,-84.7633377050345,33.35337581297959,3208,255781.46421897598
Crawford County,GA,13079,2012,,39403.0,-83.98628090501226,32.71450916632812,3209,99310.04915864626
Crawford County,GA,13079,2013,,41586.0,-83.98628090501226,32.71450916632812,3210,110919.1595595195
Crawford County,GA,13079,2014,,41910.0,-83.98628090501226,32.71450916632812,3211,114010.77825848898
Crawford County,GA,13079,2015,,41825.0,-83.98628090501226,32.71450916632812,3212,115228.45714784041
Crawford County,GA,13079,2016,,40459.0,-83.98628090501226,32.71450916632812,3213,110576.90157235134
Crawford County,GA,13079,2017,,41032.0,-83.98628090501226,32.71450916632812,3214,114809.37849282334
Crawford County,GA,13079,2018,,43257.0,-83.98628090501226,32.71450916632812,3215,126610.92281057639
Crawford County,GA,13079,2019,,46283.0,-83.98628090501226,32.71450916632812,3216,142082.45682882797
Dade County,GA,13083,2012,,41677.0,-85.50452848120094,34.8544451607673,3225,107724.3895219951
Dade County,GA,13083,2013,,43205.0,-85.50452848120094,34.8544451607673,3226,116332.4471715251
Dekalb County,GA,13089,2018,,59280.0,-84.22643111196332,33.77151254735919,3255,201308.16511867428
Dodge County,GA,13091,2014,,34812.0,-83.16834779447906,32.1720137638196,3259,65675.61313327681
Dodge County,GA,13091,2015,,34271.0,-83.16834779447906,32.1720137638196,3260,64804.00949650258
Dodge County,GA,13091,2016,,35544.0,-83.16834779447906,32.1720137638196,3261,72243.71836497542
Dooly County,GA,13093,2013,,29012.0,-83.79866957781083,32.157191179739655,3266,57403.930253859144
Dooly County,GA,13093,2017,,33389.0,-83.79866957781083,32.157191179739655,3270,83886.80738086393
Dooly County,GA,13093,2018,,35629.0,-83.79866957781083,32.157191179739655,3271,95757.0780975027
Dooly County,GA,13093,2019,,37340.0,-83.79866957781083,32.157191179739655,3272,105203.59781343862
Dougherty County,GA,13095,2016,,33605.0,-84.21628108387574,31.533407454805644,3277,70802.60425239569
Dougherty County,GA,13095,2018,,37633.0,-84.21628108387574,31.533407454805644,3279,92472.19019925036
Douglas County,GA,13097,2012,,54526.0,-84.76801219883991,33.70180531565567,3281,190768.74230287457
Douglas County,GA,13097,2014,,52997.0,-84.76801219883991,33.70180531565567,3283,186977.48834253103
Douglas County,GA,13097,2015,,53881.0,-84.76801219883991,33.70180531565567,3284,192634.89259990072
Douglas County,GA,13097,2018,,62147.0,-84.76801219883991,33.70180531565567,3287,235329.10559497355
Early County,GA,13099,2018,,31567.0,-84.90373132116943,31.322759791063916,3295,76268.9483373221
Echols County,GA,13101,2012,,27933.0,-82.89391019730397,30.71015132762743,3297,38886.04625102598
Echols County,GA,13101,2018,,34447.0,-82.89391019730397,30.71015132762743,3303,78374.40130535839
Effingham County,GA,13103,2016,,62820.0,-81.34126436828986,32.36721827592535,3309,200467.14283383312
Effingham County,GA,13103,2018,,65153.0,-81.34126436828986,32.36721827592535,3311,214370.64570660098
Elbert County,GA,13105,2016,,35739.0,-82.83999337246325,34.116755205477006,3317,82978.24342869129
Elbert County,GA,13105,2018,,37943.0,-82.83999337246325,34.116755205477006,3319,96290.6992710419
Emanuel County,GA,13107,2012,,31675.0,-82.30178250563952,32.58961387819354,3321,51710.286605253816
Evans County,GA,13109,2014,,37804.0,-81.88680719217358,32.1567294278584,3331,75864.54909569258
Evans County,GA,13109,2015,,37865.0,-81.88680719217358,32.1567294278584,3332,77751.16493419837
Floyd County,GA,13115,2016,,42955.0,-85.2143374109754,34.263106839572735,3357,110944.00930612208
Floyd County,GA,13115,2019,,48336.0,-85.2143374109754,34.263106839572735,3360,140419.8449155069
Forsyth County,GA,13117,2012,,87585.0,-84.12502226402545,34.2255193089383,3361,294126.7303430969
Forsyth County,GA,13117,2015,,88816.0,-84.12502226402545,34.2255193089383,3364,304588.26226076484
Forsyth County,GA,13117,2016,,91842.0,-84.12502226402545,34.2255193089383,3365,320059.79627901595
Franklin County,GA,13119,2017,,39246.0,-83.22913638843231,34.37534156370693,3374,109292.15669468977
Fulton County,GA,13121,2015,,57207.0,-84.46759915774862,33.789916567500455,3380,179243.95753177395
Fulton County,GA,13121,2017,,61336.0,-84.46759915774862,33.789916567500455,3382,201376.3012311263
Gilmer County,GA,13123,2019,,52625.0,-84.45563800004881,34.691137852973945,3392,224553.8410274554
Glascock County,GA,13125,2014,,40089.0,-82.61079427777747,33.229275477554424,3395,81048.99376711063
Gordon County,GA,13129,2013,,40926.0,-84.87586034853562,34.50321205758894,3410,106627.41465361742
Grady County,GA,13131,2012,,32206.0,-84.2344015375505,30.87456267121814,3417,58163.48358120816
Grady County,GA,13131,2013,,30571.0,-84.2344015375505,30.87456267121814,3418,52279.434585701674
Grady County,GA,13131,2014,,31653.0,-84.2344015375505,30.87456267121814,3419,58844.027308362536
Grady County,GA,13131,2015,,34187.0,-84.2344015375505,30.87456267121814,3420,72061.33544316236
Grady County,GA,13131,2016,,35518.0,-84.2344015375505,30.87456267121814,3421,79766.78638732666
Grady County,GA,13131,2017,,39462.0,-84.2344015375505,30.87456267121814,3422,99444.37601738423
Grady County,GA,13131,2019,,43531.0,-84.2344015375505,30.87456267121814,3424,121301.81412119372
Greene County,GA,13133,2016,,44299.0,-83.16660476044729,33.57870741161376,3429,137621.9870928768
Greene County,GA,13133,2018,,49755.0,-83.16660476044729,33.57870741161376,3431,165834.32621365273
Habersham County,GA,13137,2014,,40689.0,-83.5311692295612,34.63092125069363,3443,116633.85225569317
Habersham County,GA,13137,2016,,41600.0,-83.5311692295612,34.63092125069363,3445,124022.09251409443
Habersham County,GA,13137,2018,,49140.0,-83.5311692295612,34.63092125069363,3447,161782.81932006078
Hall County,GA,13139,2019,,62984.0,-83.81975664532695,34.31680507726905,3456,233403.31371621648
Hancock County,GA,13141,2017,,29268.0,-83.00075035937286,33.27038534813663,3462,55817.73953941697
Hancock County,GA,13141,2019,,31860.0,-83.00075035937286,33.27038534813663,3464,70907.9182329448
Harris County,GA,13145,2012,,68816.0,-84.90888863792998,32.73599409473605,3473,227970.7877480453
Harris County,GA,13145,2013,,69223.0,-84.90888863792998,32.73599409473605,3474,231442.69252084894
Harris County,GA,13145,2017,,69539.0,-84.90888863792998,32.73599409473605,3478,239319.04258952476
Harris County,GA,13145,2019,,76319.0,-84.90888863792998,32.73599409473605,3480,273597.6318519474
Heard County,GA,13149,2019,,51358.0,-85.12824369182225,33.29701525515458,3496,144303.39590249164
Henry County,GA,13151,2012,,62377.0,-84.15416711371729,33.45300779974313,3497,189668.227126271
Henry County,GA,13151,2013,,60781.0,-84.15416711371729,33.45300779974313,3498,183962.866767867
Henry County,GA,13151,2017,,64752.0,-84.15416711371729,33.45300779974313,3502,208585.54936503153
Henry County,GA,13151,2019,,71288.0,-84.15416711371729,33.45300779974313,3504,241746.18920557993
Houston County,GA,13153,2019,,61723.0,-83.66630994563222,32.45895868725928,3512,208099.25344775338
Irwin County,GA,13155,2017,,34677.0,-83.2763419921864,31.602296458733672,3518,84355.75974374404
Jackson County,GA,13157,2014,,52857.0,-83.56639675965931,34.13387481090834,3523,165122.32082990278
Jackson County,GA,13157,2015,,53379.0,-83.56639675965931,34.13387481090834,3524,169121.12799416343
Jasper County,GA,13159,2012,,43768.0,-83.6881530513886,33.316366372317816,3529,123688.21726635564
Jasper County,GA,13159,2014,,42099.0,-83.6881530513886,33.316366372317816,3531,119255.51691641193
Jasper County,GA,13159,2015,,42368.0,-83.6881530513886,33.316366372317816,3532,122095.13881946681
Jasper County,GA,13159,2019,,51250.0,-83.6881530513886,33.316366372317816,3536,169218.84441181738
Jefferson County,GA,13163,2014,,26796.0,-82.41814888656465,33.05471098964357,3547,41635.12300795317
Jefferson County,GA,13163,2015,,26557.0,-82.41814888656465,33.05471098964357,3548,42147.210868744645
Jefferson County,GA,13163,2016,,28417.0,-82.41814888656465,33.05471098964357,3549,52276.41281361226
Jefferson County,GA,13163,2017,,29640.0,-82.41814888656465,33.05471098964357,3550,59487.03368579922
Jefferson County,GA,13163,2019,,33944.0,-82.41814888656465,33.05471098964357,3552,82421.18537215143
Jenkins County,GA,13165,2012,,27039.0,-81.96355336696682,32.79240503750816,3553,51697.04917968158
Jenkins County,GA,13165,2014,,28910.0,-81.96355336696682,32.79240503750816,3555,63483.77896676911
Jenkins County,GA,13165,2015,,24604.0,-81.96355336696682,32.79240503750816,3556,45361.84920967743
Jones County,GA,13169,2012,,53085.0,-83.56047906376467,33.025113397825805,3569,140248.2440851438
Jones County,GA,13169,2013,,51497.0,-83.56047906376467,33.025113397825805,3570,134579.53780614585
Jones County,GA,13169,2018,,53155.0,-83.56047906376467,33.025113397825805,3575,150211.73817816796
Jones County,GA,13169,2019,,56020.0,-83.56047906376467,33.025113397825805,3576,164945.60884837946
Lamar County,GA,13171,2014,,41038.0,-84.13943049425767,33.0765170688863,3579,101012.2737069265
Lamar County,GA,13171,2017,,41157.0,-84.13943049425767,33.0765170688863,3582,106378.88858719915
Lamar County,GA,13171,2018,,41464.0,-84.13943049425767,33.0765170688863,3583,109392.61736743059
Lanier County,GA,13173,2012,,41867.0,-83.0626479247864,31.037920030949408,3585,131632.48030421883
Laurens County,GA,13175,2013,,34793.0,-82.92221140114538,32.46352301055226,3594,71652.88719570171
Laurens County,GA,13175,2014,,33487.0,-82.92221140114538,32.46352301055226,3595,67276.23721575504
Laurens County,GA,13175,2015,,32356.0,-82.92221140114538,32.46352301055226,3596,63701.395222809166
Laurens County,GA,13175,2016,,33632.0,-82.92221140114538,32.46352301055226,3597,71154.84937105887
Lee County,GA,13177,2012,,58400.0,-84.14115807319018,31.779486761998903,3601,190536.33176764846
Lee County,GA,13177,2014,,60667.0,-84.14115807319018,31.779486761998903,3603,204137.43848531926
Lee County,GA,13177,2016,,62797.0,-84.14115807319018,31.779486761998903,3605,217110.8440931677
Lee County,GA,13177,2018,,65420.0,-84.14115807319018,31.779486761998903,3607,232343.05734439287
Liberty County,GA,13179,2013,,43832.0,-81.45576959199401,31.80723001916989,3610,102020.82507727854
Liberty County,GA,13179,2015,,42201.0,-81.45576959199401,31.80723001916989,3612,97762.23160451185
Lincoln County,GA,13181,2012,,34347.0,-82.45110999479668,33.79359530201644,3617,70867.20499531087
Lincoln County,GA,13181,2014,,34596.0,-82.45110999479668,33.79359530201644,3619,75222.32018288923
Long County,GA,13183,2018,,55439.0,-81.74567615694886,31.75248653747873,3631,178168.5881427396
Long County,GA,13183,2019,,54605.0,-81.74567615694886,31.75248653747873,3632,175954.52884773072
Lowndes County,GA,13185,2015,,36834.0,-83.26768447013747,30.83378362030066,3636,104906.19201198965
Lumpkin County,GA,13187,2012,,44595.0,-84.00266652607374,34.572140610012525,3641,162041.36158443475
Lumpkin County,GA,13187,2013,,43775.0,-84.00266652607374,34.572140610012525,3642,159891.44692838565
Lumpkin County,GA,13187,2016,,40634.0,-84.00266652607374,34.572140610012525,3645,150321.52445082692
Lumpkin County,GA,13187,2018,,47488.0,-84.00266652607374,34.572140610012525,3647,184939.16394775268
McDuffie County,GA,13189,2016,,37021.0,-82.4813225934799,33.48276252279525,3653,97897.07784092845
McIntosh County,GA,13191,2012,,39506.0,-81.37551900463626,31.483808061507474,3657,115695.36913556978
McIntosh County,GA,13191,2017,,43285.0,-81.37551900463626,31.483808061507474,3662,141045.48231003433
Macon County,GA,13193,2013,,30240.0,-84.04252989450137,32.35837403880739,3666,66742.98291366035
Macon County,GA,13193,2015,,28684.0,-84.04252989450137,32.35837403880739,3668,62828.02143532224
Marion County,GA,13197,2013,,33301.0,-84.5245576326063,32.35337522373096,3682,71376.31350203836
Marion County,GA,13197,2017,,39015.0,-84.5245576326063,32.35337522373096,3686,103985.00364972418
Marion County,GA,13197,2019,,44643.0,-84.5245576326063,32.35337522373096,3688,132985.40547772357
Meriwether County,GA,13199,2013,,37333.0,-84.68829836637194,33.040422601783526,3690,87248.25413415954
Miller County,GA,13201,2015,,33983.0,-84.73068605559507,31.16400728426948,3700,83238.75606627809
Mitchell County,GA,13205,2016,,31111.0,-84.19443524877646,31.225276801828752,3709,58869.74943967257
Mitchell County,GA,13205,2017,,34122.0,-84.19443524877646,31.225276801828752,3710,74272.55705903796
Mitchell County,GA,13205,2018,,37027.0,-84.19443524877646,31.225276801828752,3711,89189.69812627742
Monroe County,GA,13207,2012,,47323.0,-83.9186561743295,33.013798793758376,3713,134645.90727595007
Monroe County,GA,13207,2013,,48630.0,-83.9186561743295,33.013798793758376,3714,142241.39598189713
Monroe County,GA,13207,2018,,54050.0,-83.9186561743295,33.013798793758376,3719,175110.17719445983
Montgomery County,GA,13209,2013,,32702.0,-82.53478905854948,32.17326271775887,3722,70160.74458752898
Montgomery County,GA,13209,2015,,34672.0,-82.53478905854948,32.17326271775887,3724,82401.06860726234
Morgan County,GA,13211,2019,,66178.0,-83.4923405562977,33.590788861449234,3736,231745.3988405615
Murray County,GA,13213,2018,,45238.0,-84.74810172005675,34.78834988343526,3743,117643.32243685285
Muscogee County,GA,13215,2013,,41339.0,-84.87712628123766,32.509947181635255,3746,97074.30204340816
Muscogee County,GA,13215,2016,,42661.0,-84.87712628123766,32.509947181635255,3749,107952.77411431586
Muscogee County,GA,13215,2017,,43239.0,-84.87712628123766,32.509947181635255,3750,112208.15983441705
Newton County,GA,13217,2018,,53309.0,-83.85016829683394,33.555031563546656,3759,159893.19606738165
Oconee County,GA,13219,2017,,77388.0,-83.43695246421939,33.83493805986328,3766,275277.8153111548
Oglethorpe County,GA,13221,2012,,42428.0,-83.08085245749176,33.8805583401955,3769,121133.831521546
Oglethorpe County,GA,13221,2013,,45729.0,-83.08085245749176,33.8805583401955,3770,137865.34951936873
Oglethorpe County,GA,13221,2014,,46901.0,-83.08085245749176,33.8805583401955,3771,144842.30063534435
Oglethorpe County,GA,13221,2016,,44403.0,-83.08085245749176,33.8805583401955,3773,136611.321306983
Paulding County,GA,13223,2012,,63190.0,-84.86730305872005,33.92050787158443,3777,180043.77039291384
Paulding County,GA,13223,2013,,61837.0,-84.86730305872005,33.92050787158443,3778,175451.77769645862
Paulding County,GA,13223,2014,,61153.0,-84.86730305872005,33.92050787158443,3779,173924.9823903069
Paulding County,GA,13223,2015,,60109.0,-84.86730305872005,33.92050787158443,3780,170748.75351089798
Paulding County,GA,13223,2016,,60971.0,-84.86730305872005,33.92050787158443,3781,176305.35904990183
Paulding County,GA,13223,2017,,63669.0,-84.86730305872005,33.92050787158443,3782,190274.0758125186
Paulding County,GA,13223,2018,,66467.0,-84.86730305872005,33.92050787158443,3783,204700.96856770664
Paulding County,GA,13223,2019,,68370.0,-84.86730305872005,33.92050787158443,3784,215027.18618938
Peach County,GA,13225,2012,,41488.0,-83.82694449559254,32.56876858446426,3785,112543.32178154588
Peach County,GA,13225,2015,,41588.0,-83.82694449559254,32.56876858446426,3788,117822.88322322955
Pickens County,GA,13227,2019,,67631.0,-84.46563076200732,34.46436082096468,3800,243060.39530233527
Pierce County,GA,13229,2015,,40247.0,-82.21285608928963,31.358800610309828,3804,104096.41080139158
Pierce County,GA,13229,2017,,39863.0,-82.21285608928963,31.358800610309828,3806,105551.2719559921
Pike County,GA,13231,2012,,56658.0,-84.38923719261422,33.09224923413262,3809,167888.22644057125
Polk County,GA,13233,2015,,37853.0,-85.18818370673262,34.001822152458125,3820,99279.4355974202
Polk County,GA,13233,2018,,43491.0,-85.18818370673262,34.001822152458125,3823,129932.78350771358
Pulaski County,GA,13235,2013,,41550.0,-83.47591749085844,32.23229492199782,3826,112934.66158091323
Pulaski County,GA,13235,2017,,38750.0,-83.47591749085844,32.23229492199782,3830,106534.24772106111
Pulaski County,GA,13235,2018,,38770.0,-83.47591749085844,32.23229492199782,3831,108233.01140261209
Putnam County,GA,13237,2014,,44058.0,-83.37292130187754,33.321719879996465,3835,117477.5461456161
Putnam County,GA,13237,2019,,51606.0,-83.37292130187754,33.321719879996465,3840,160096.31248010043
Quitman County,GA,13239,2015,,31487.0,-85.0187771197271,31.867322202674377,3844,68419.94727496617
Randolph County,GA,13243,2012,,32688.0,-84.75420442049814,31.76259199230669,3857,56251.688712301664
Randolph County,GA,13243,2013,,30023.0,-84.75420442049814,31.76259199230669,3858,45648.42699330859
Randolph County,GA,13243,2015,,28377.0,-84.75420442049814,31.76259199230669,3860,41321.10712165618
Richmond County,GA,13245,2012,,38952.0,-82.07368054488045,33.35964780805187,3865,154162.57633839035
Richmond County,GA,13245,2013,,37749.0,-82.07368054488045,33.35964780805187,3866,150257.8476307923
Richmond County,GA,13245,2014,,37704.0,-82.07368054488045,33.35964780805187,3867,151658.7969171726
Richmond County,GA,13245,2015,,37424.0,-82.07368054488045,33.35964780805187,3868,151983.03262100974
Richmond County,GA,13245,2016,,38595.0,-82.07368054488045,33.35964780805187,3869,158955.4019770599
Richmond County,GA,13245,2017,,39430.0,-82.07368054488045,33.35964780805187,3870,164388.29999806918
Richmond County,GA,13245,2018,,40644.0,-82.07368054488045,33.35964780805187,3871,171557.68503092462
Richmond County,GA,13245,2019,,42728.0,-82.07368054488045,33.35964780805187,3872,182713.20119915204
Rockdale County,GA,13247,2012,,54704.0,-84.02664295326753,33.65422952401631,3873,156348.10098521505
Rockdale County,GA,13247,2013,,52579.0,-84.02664295326753,33.65422952401631,3874,148218.98962610774
Rockdale County,GA,13247,2014,,52341.0,-84.02664295326753,33.65422952401631,3875,148735.65924682515
Rockdale County,GA,13247,2015,,50455.0,-84.02664295326753,33.65422952401631,3876,141701.58850996383
Rockdale County,GA,13247,2018,,57049.0,-84.02664295326753,33.65422952401631,3879,176735.09890924115
Schley County,GA,13249,2012,,40612.0,-84.3147004018103,32.261638906365626,3881,88458.56003406737
Schley County,GA,13249,2015,,39375.0,-84.3147004018103,32.261638906365626,3884,87612.30845507048
Screven County,GA,13251,2014,,34097.0,-81.6118531885997,32.750501482323706,3891,70970.65778096113
Screven County,GA,13251,2017,,36556.0,-81.6118531885997,32.750501482323706,3894,87058.59088740684
Screven County,GA,13251,2018,,37588.0,-81.6118531885997,32.750501482323706,3895,93394.09561378183
Seminole County,GA,13253,2016,,35410.0,-84.86881870210173,30.938688116215303,3901,80468.35008818889
Spalding County,GA,13255,2012,,40655.0,-84.28422176064609,33.26090804219667,3905,98497.54071942857
Spalding County,GA,13255,2013,,41534.0,-84.28422176064609,33.26090804219667,3906,104132.03617717
Spalding County,GA,13255,2014,,40243.0,-84.28422176064609,33.26090804219667,3907,99824.11259610904
Spalding County,GA,13255,2016,,40548.0,-84.28422176064609,33.26090804219667,3909,104435.80633952701
Spalding County,GA,13255,2018,,42671.0,-84.28422176064609,33.26090804219667,3911,117377.13962789485
Stephens County,GA,13257,2018,,43416.0,-83.29327049628816,34.554044081964435,3919,110505.24480642006
Stewart County,GA,13259,2012,,28222.0,-84.83520953828236,32.0784439293688,3921,41479.29439229146
Stewart County,GA,13259,2014,,21880.0,-84.83520953828236,32.0784439293688,3923,15636.029909481294
Stewart County,GA,13259,2017,,22413.0,-84.83520953828236,32.0784439293688,3926,22899.493398999795
Stewart County,GA,13259,2018,,25385.0,-84.83520953828236,32.0784439293688,3927,38123.61238126224
Sumter County,GA,13261,2012,,33528.0,-84.1969470402461,32.04001428488034,3929,81320.17781809857
Sumter County,GA,13261,2013,,33796.0,-84.1969470402461,32.04001428488034,3930,84155.21796122799
Talbot County,GA,13263,2018,,36213.0,-84.53303002589531,32.69941327620182,3943,123087.4378695474
Talbot County,GA,13263,2019,,38549.0,-84.53303002589531,32.69941327620182,3944,135397.55753905512
Taliaferro County,GA,13265,2012,,24390.0,-82.87876559025116,33.56610807650697,3945,31328.718279035296
Tattnall County,GA,13267,2013,,37587.0,-82.05812295935618,32.04568837461727,3954,91917.73120978288
Taylor County,GA,13269,2012,,28402.0,-84.25052154256836,32.55547320611795,3961,40258.06202718103
Taylor County,GA,13269,2019,,33832.0,-84.25052154256836,32.55547320611795,3968,76386.91780507565
Telfair County,GA,13271,2013,,26634.0,-82.93908251950009,31.92979914709047,3970,45107.92585559236
Telfair County,GA,13271,2015,,26449.0,-82.93908251950009,31.92979914709047,3972,47474.55723540997
Telfair County,GA,13271,2016,,27657.0,-82.93908251950009,31.92979914709047,3973,54616.45170871122
Telfair County,GA,13271,2018,,30288.0,-82.93908251950009,31.92979914709047,3975,69885.319039342
Terrell County,GA,13273,2012,,32855.0,-84.4369122382334,31.77684909541266,3977,59595.862447092775
Terrell County,GA,13273,2013,,32628.0,-84.4369122382334,31.77684909541266,3978,60162.931426993106
Thomas County,GA,13275,2012,,31471.0,-83.9192698256148,30.86358127372452,3985,82805.46913094772
Tift County,GA,13277,2012,,37033.0,-83.52658684946437,31.45740852791693,3993,90045.80993810529
Tift County,GA,13277,2017,,38728.0,-83.52658684946437,31.45740852791693,3998,105847.53542737989
Toombs County,GA,13279,2012,,31757.0,-82.33132782936957,32.121564002310855,4001,69347.31886924757
Towns County,GA,13281,2019,,48219.0,-83.73731184430538,34.916699812452975,4016,218446.60502238944
Treutlen County,GA,13283,2015,,38596.0,-82.567309706064,32.403816440224816,4020,76195.74944976158
Treutlen County,GA,13283,2016,,40204.0,-82.567309706064,32.403816440224816,4021,85170.3478933489
Treutlen County,GA,13283,2017,,39375.0,-82.567309706064,32.403816440224816,4022,82979.19739796873
Troup County,GA,13285,2013,,41161.0,-85.02834773119714,33.0334655506889,4026,107413.34064865066
Turner County,GA,13287,2016,,34667.0,-83.62411796646275,31.71638659958408,4037,67022.48329494754
Turner County,GA,13287,2018,,38341.0,-83.62411796646275,31.71638659958408,4039,87070.12622809922
Union County,GA,13291,2014,,39179.0,-83.99078737202905,34.83394803552891,4051,89638.24483067216
Union County,GA,13291,2015,,40799.0,-83.99078737202905,34.83394803552891,4052,98667.82439336786
Walker County,GA,13295,2014,,39688.0,-85.3009402891636,34.73557291154883,4067,111188.84321434936
Walker County,GA,13295,2015,,41632.0,-85.3009402891636,34.73557291154883,4068,121702.91299297707
Walker County,GA,13295,2017,,43581.0,-85.3009402891636,34.73557291154883,4070,133847.02005427098
Walton County,GA,13297,2017,,55876.0,-83.73381500200244,33.78155511884103,4078,286958.8233375163
Ware County,GA,13299,2014,,35247.0,-82.42331641879034,31.05309069265701,4083,64033.85333383037
Ware County,GA,13299,2015,,34909.0,-82.42331641879034,31.05309069265701,4084,64092.34696197603
Ware County,GA,13299,2016,,34705.0,-82.42331641879034,31.05309069265701,4085,64764.796420167666
Ware County,GA,13299,2017,,36962.0,-82.42331641879034,31.05309069265701,4086,76712.95705554402
Wayne County,GA,13305,2016,,39908.0,-81.91666042059087,31.551321362389317,4109,104520.09113780735
Wheeler County,GA,13309,2016,,27779.0,-82.72452857447554,32.11689067392237,4125,51595.64250743808
White County,GA,13311,2012,,40720.0,-83.7471597030891,34.64642275490845,4129,106555.89516730094
Wilcox County,GA,13315,2013,,32928.0,-83.43241466213128,31.972916479092344,4146,69803.68667220604
Wilkinson County,GA,13319,2014,,37258.0,-83.17116620670149,32.80231688305215,4163,59936.05792124523
Wilkinson County,GA,13319,2015,,38485.0,-83.17116620670149,32.80231688305215,4164,67165.00583313545
Worth County,GA,13321,2019,,45398.0,-83.85078492343389,31.55132747403385,4176,128292.43658301048
Hawaii County,HI,15001,2012,,52098.0,-155.52281769026982,19.602000006168915,4177,335351.98939445615
Hawaii County,HI,15001,2013,,51250.0,-155.52281769026982,19.602000006168915,4178,333073.785460487
Hawaii County,HI,15001,2014,,51213.0,-155.52281769026982,19.602000006168915,4179,334511.3888262734
Honolulu County,HI,15003,2012,,72292.0,-164.38974282302678,23.853383774414528,4185,579279.0695185238
Honolulu County,HI,15003,2015,,74460.0,-164.38974282302678,23.853383774414528,4188,594033.7104865867
Maui County,HI,15009,2015,,66476.0,-156.6165331219335,20.86785918222247,4204,581011.5768819535
Ada County,ID,16001,2013,,55210.0,-116.24086492916074,43.45065133361871,4210,210478.91018525185
Ada County,ID,16001,2018,,63137.0,-116.24086492916074,43.45065133361871,4215,254834.16353158234
