RegionName,StateName,county_geoid,year,zhvi,median_income,lon,lat,row_id
Madison County,AR,05087,2016,98886.16666666667,39839,-93.72453563484395,36.010783078348496,1045
Madison County,AR,05087,2017,98133.33333333333,42894,-93.72453563484395,36.010783078348496,1046
Madison County,AR,05087,2018,102832.75,43891,-93.72453563484395,36.010783078348496,1047
Madison County,AR,05087,2019,NA,41682,-93.72453563484395,36.010783078348496,1048
Marion County,AR,05089,2012,NA,33497,-92.68415831100688,36.26822389710089,1049
Marion County,AR,05089,2013,NA,34494,-92.68415831100688,36.26822389710089,1050
Marion County,AR,05089,2014,NA,33293,-92.68415831100688,36.26822389710089,1051
Marion County,AR,05089,2015,NA,34195,-92.68415831100688,36.26822389710089,1052
Marion County,AR,05089,2016,NA,33726,-92.68415831100688,36.26822389710089,1053
Marion County,AR,05089,2017,115632.63636363637,36113,-92.68415831100688,36.26822389710089,1054
Marion County,AR,05089,2018,117918.91666666667,35518,-92.68415831100688,36.26822389710089,1055
Marion County,AR,05089,2019,122419.41666666667,36719,-92.68415831100688,36.26822389710089,1056
Miller County,AR,05091,2012,80722.91666666667,40314,-93.89213462765218,33.312215468304025,1057
Miller County,AR,05091,2013,81924.91666666667,41319,-93.89213462765218,33.312215468304025,1058
Miller County,AR,05091,2014,83441.58333333333,40829,-93.89213462765218,33.312215468304025,1059
Miller County,AR,05091,2015,85738.16666666667,40317,-93.89213462765218,33.312215468304025,1060
Miller County,AR,05091,2016,89485.5,39955,-93.89213462765218,33.312215468304025,1061
Miller County,AR,05091,2017,93729.16666666667,41862,-93.89213462765218,33.312215468304025,1062
Miller County,AR,05091,2018,97882.91666666667,41903,-93.89213462765218,33.312215468304025,1063
Miller County,AR,05091,2019,102843,43371,-93.89213462765218,33.312215468304025,1064
Mississippi County,AR,05093,2012,75684.33333333333,35651,-90.05232073121061,35.762278838299146,1065
Mississippi County,AR,05093,2013,77167.08333333333,36428,-90.05232073121061,35.762278838299146,1066
Mississippi County,AR,05093,2014,NA,34424,-90.05232073121061,35.762278838299146,1067
Mississippi County,AR,05093,2015,NA,34612,-90.05232073121061,35.762278838299146,1068
Mississippi County,AR,05093,2016,74534.75,35003,-90.05232073121061,35.762278838299146,1069
Mississippi County,AR,05093,2017,78494.75,36417,-90.05232073121061,35.762278838299146,1070
Mississippi County,AR,05093,2018,83825,37237,-90.05232073121061,35.762278838299146,1071
Mississippi County,AR,05093,2019,89080.5,39962,-90.05232073121061,35.762278838299146,1072
Monroe County,AR,05095,2012,NA,28075,-91.20376583899603,34.67756410911761,1073
Monroe County,AR,05095,2013,NA,27263,-91.20376583899603,34.67756410911761,1074
Monroe County,AR,05095,2014,NA,27571,-91.20376583899603,34.67756410911761,1075
Monroe County,AR,05095,2015,NA,27647,-91.20376583899603,34.67756410911761,1076
Monroe County,AR,05095,2016,NA,31541,-91.20376583899603,34.67756410911761,1077
Monroe County,AR,05095,2017,NA,31584,-91.20376583899603,34.67756410911761,1078
Monroe County,AR,05095,2018,NA,35190,-91.20376583899603,34.67756410911761,1079
Monroe County,AR,05095,2019,52984.5,38468,-91.20376583899603,34.67756410911761,1080
Montgomery County,AR,05097,2012,79553.66666666667,33240,-93.6595585527205,34.53885074121073,1081
Montgomery County,AR,05097,2013,80143.08333333333,31345,-93.6595585527205,34.53885074121073,1082
Montgomery County,AR,05097,2014,80398.41666666667,32293,-93.6595585527205,34.53885074121073,1083
Montgomery County,AR,05097,2015,82800.33333333333,33037,-93.6595585527205,34.53885074121073,1084
Montgomery County,AR,05097,2016,85789.41666666667,35103,-93.6595585527205,34.53885074121073,1085
Montgomery County,AR,05097,2017,NA,35252,-93.6595585527205,34.53885074121073,1086
Montgomery County,AR,05097,2018,97612.5,37855,-93.6595585527205,34.53885074121073,1087
Montgomery County,AR,05097,2019,104840.91666666667,35741,-93.6595585527205,34.53885074121073,1088
Nevada County,AR,05099,2012,NA,35578,-93.3070898011244,33.663787143922455,1089
Nevada County,AR,05099,2013,39900.333333333336,33694,-93.3070898011244,33.663787143922455,1090
Nevada County,AR,05099,2014,41800.916666666664,31614,-93.3070898011244,33.663787143922455,1091
Nevada County,AR,05099,2015,41324.083333333336,30691,-93.3070898011244,33.663787143922455,1092
Nevada County,AR,05099,2016,41279,30750,-93.3070898011244,33.663787143922455,1093
Nevada County,AR,05099,2017,42660.416666666664,36995,-93.3070898011244,33.663787143922455,1094
Nevada County,AR,05099,2018,NA,37635,-93.3070898011244,33.663787143922455,1095
Nevada County,AR,05099,2019,45769.666666666664,38042,-93.3070898011244,33.663787143922455,1096
Newton County,AR,05101,2012,NA,27790,-93.21785251274082,35.919934808477436,1097
Newton County,AR,05101,2013,NA,30038,-93.21785251274082,35.919934808477436,1098
Newton County,AR,05101,2014,NA,32500,-93.21785251274082,35.919934808477436,1099
Newton County,AR,05101,2015,NA,34536,-93.21785251274082,35.919934808477436,1100
Newton County,AR,05101,2016,NA,33176,-93.21785251274082,35.919934808477436,1101
Newton County,AR,05101,2017,NA,38134,-93.21785251274082,35.919934808477436,1102
Newton County,AR,05101,2018,NA,39896,-93.21785251274082,35.919934808477436,1103
Newton County,AR,05101,2019,NA,38082,-93.21785251274082,35.919934808477436,1104
Ouachita County,AR,05103,2012,44395.583333333336,32032,-92.8819261132762,33.59324707493297,1105
Ouachita County,AR,05103,2013,44901.25,32015,-92.8819261132762,33.59324707493297,1106
Ouachita County,AR,05103,2014,45279.916666666664,32220,-92.8819261132762,33.59324707493297,1107
Ouachita County,AR,05103,2015,48117.25,31293,-92.8819261132762,33.59324707493297,1108
Ouachita County,AR,05103,2016,50636.5,31233,-92.8819261132762,33.59324707493297,1109
Ouachita County,AR,05103,2017,53146,32136,-92.8819261132762,33.59324707493297,1110
Ouachita County,AR,05103,2018,54641.916666666664,34887,-92.8819261132762,33.59324707493297,1111
Ouachita County,AR,05103,2019,58165.25,35425,-92.8819261132762,33.59324707493297,1112
Perry County,AR,05105,2012,67400.75,42738,-92.93147838547816,34.94762061423604,1113
Perry County,AR,05105,2013,68577.41666666667,42455,-92.93147838547816,34.94762061423604,1114
Perry County,AR,05105,2014,69926.91666666667,42030,-92.93147838547816,34.94762061423604,1115
Perry County,AR,05105,2015,72346.08333333333,42346,-92.93147838547816,34.94762061423604,1116
Perry County,AR,05105,2016,75155.41666666667,45819,-92.93147838547816,34.94762061423604,1117
Perry County,AR,05105,2017,78591.41666666667,46168,-92.93147838547816,34.94762061423604,1118
Perry County,AR,05105,2018,80825.08333333333,46071,-92.93147838547816,34.94762061423604,1119
Perry County,AR,05105,2019,NA,48667,-92.93147838547816,34.94762061423604,1120
Phillips County,AR,05107,2012,NA,27219,-90.8490172817891,34.42735046839398,1121
Phillips County,AR,05107,2013,NA,26737,-90.8490172817891,34.42735046839398,1122
Phillips County,AR,05107,2014,28730.833333333332,27183,-90.8490172817891,34.42735046839398,1123
Phillips County,AR,05107,2015,28825.166666666668,26844,-90.8490172817891,34.42735046839398,1124
Phillips County,AR,05107,2016,31135.833333333332,26829,-90.8490172817891,34.42735046839398,1125
Phillips County,AR,05107,2017,32736.916666666668,26652,-90.8490172817891,34.42735046839398,1126
Phillips County,AR,05107,2018,31505.083333333332,29263,-90.8490172817891,34.42735046839398,1127
Phillips County,AR,05107,2019,NA,29320,-90.8490172817891,34.42735046839398,1128
Pike County,AR,05109,2012,NA,32087,-93.65623393929872,34.16340648664271,1129
Pike County,AR,05109,2013,NA,32206,-93.65623393929872,34.16340648664271,1130
Pike County,AR,05109,2014,NA,32045,-93.65623393929872,34.16340648664271,1131
Pike County,AR,05109,2015,NA,33097,-93.65623393929872,34.16340648664271,1132
Pike County,AR,05109,2016,79239.33333333333,34519,-93.65623393929872,34.16340648664271,1133
Pike County,AR,05109,2017,82568.83333333333,36893,-93.65623393929872,34.16340648664271,1134
Pike County,AR,05109,2018,85614.58333333333,37406,-93.65623393929872,34.16340648664271,1135
Pike County,AR,05109,2019,88816.75,40401,-93.65623393929872,34.16340648664271,1136
Poinsett County,AR,05111,2012,52015,31743,-90.66293644193354,35.57416091048157,1137
Poinsett County,AR,05111,2013,53132.166666666664,32089,-90.66293644193354,35.57416091048157,1138
Poinsett County,AR,05111,2014,NA,33238,-90.66293644193354,35.57416091048157,1139
Poinsett County,AR,05111,2015,54487.75,33070,-90.66293644193354,35.57416091048157,1140
Poinsett County,AR,05111,2016,56631,35163,-90.66293644193354,35.57416091048157,1141
Poinsett County,AR,05111,2017,59127.666666666664,37487,-90.66293644193354,35.57416091048157,1142
Poinsett County,AR,05111,2018,NA,39277,-90.66293644193354,35.57416091048157,1143
Poinsett County,AR,05111,2019,68671.33333333333,40921,-90.66293644193354,35.57416091048157,1144
Polk County,AR,05113,2012,71796.91666666667,33479,-94.22828298045917,34.48564199350934,1145
Polk County,AR,05113,2013,73945.33333333333,32835,-94.22828298045917,34.48564199350934,1146
Polk County,AR,05113,2014,NA,33558,-94.22828298045917,34.48564199350934,1147
Polk County,AR,05113,2015,NA,33702,-94.22828298045917,34.48564199350934,1148
Polk County,AR,05113,2016,NA,33202,-94.22828298045917,34.48564199350934,1149
Polk County,AR,05113,2017,NA,33870,-94.22828298045917,34.48564199350934,1150
Polk County,AR,05113,2018,90141.58333333333,37035,-94.22828298045917,34.48564199350934,1151
Polk County,AR,05113,2019,94532.16666666667,37974,-94.22828298045917,34.48564199350934,1152
Pope County,AR,05115,2012,99003.41666666667,40948,-93.0345074145484,35.44753042336958,1153
Pope County,AR,05115,2013,100922.83333333333,40453,-93.0345074145484,35.44753042336958,1154
Pope County,AR,05115,2014,102451.75,40818,-93.0345074145484,35.44753042336958,1155
Pope County,AR,05115,2015,106354.41666666667,39810,-93.0345074145484,35.44753042336958,1156
Pope County,AR,05115,2016,NA,40534,-93.0345074145484,35.44753042336958,1157
Pope County,AR,05115,2017,116074.41666666667,40668,-93.0345074145484,35.44753042336958,1158
Pope County,AR,05115,2018,121437.91666666667,41914,-93.0345074145484,35.44753042336958,1159
Pope County,AR,05115,2019,127949.16666666667,43462,-93.0345074145484,35.44753042336958,1160
Prairie County,AR,05117,2012,NA,35806,-91.55276769502247,34.82956503007752,1161
Prairie County,AR,05117,2013,NA,34855,-91.55276769502247,34.82956503007752,1162
Prairie County,AR,05117,2014,59513.916666666664,36904,-91.55276769502247,34.82956503007752,1163
Prairie County,AR,05117,2015,61049.666666666664,35833,-91.55276769502247,34.82956503007752,1164
Prairie County,AR,05117,2016,64408.333333333336,37500,-91.55276769502247,34.82956503007752,1165
Prairie County,AR,05117,2017,66855.16666666667,41244,-91.55276769502247,34.82956503007752,1166
Prairie County,AR,05117,2018,69852.66666666667,41846,-91.55276769502247,34.82956503007752,1167
Prairie County,AR,05117,2019,74722.08333333333,42660,-91.55276769502247,34.82956503007752,1168
Pulaski County,AR,05119,2012,131229.25,46102,-92.31179638244858,34.76995035244744,1169
Pulaski County,AR,05119,2013,133023.08333333334,46013,-92.31179638244858,34.76995035244744,1170
Pulaski County,AR,05119,2014,NA,46410,-92.31179638244858,34.76995035244744,1171
Pulaski County,AR,05119,2015,133703.5,46140,-92.31179638244858,34.76995035244744,1172
Pulaski County,AR,05119,2016,NA,47101,-92.31179638244858,34.76995035244744,1173
Pulaski County,AR,05119,2017,135453.83333333334,48850,-92.31179638244858,34.76995035244744,1174
Pulaski County,AR,05119,2018,139948.75,50093,-92.31179638244858,34.76995035244744,1175
Pulaski County,AR,05119,2019,142408.16666666666,51749,-92.31179638244858,34.76995035244744,1176
Randolph County,AR,05121,2012,NA,32539,-91.02756592209474,36.341436839095145,1177
Randolph County,AR,05121,2013,53741,34418,-91.02756592209474,36.341436839095145,1178
Randolph County,AR,05121,2014,55232.333333333336,36487,-91.02756592209474,36.341436839095145,1179
Randolph County,AR,05121,2015,61440.083333333336,34044,-91.02756592209474,36.341436839095145,1180
Randolph County,AR,05121,2016,68406,36318,-91.02756592209474,36.341436839095145,1181
Randolph County,AR,05121,2017,74348.58333333333,35930,-91.02756592209474,36.341436839095145,1182
Randolph County,AR,05121,2018,83818.83333333333,36870,-91.02756592209474,36.341436839095145,1183
Randolph County,AR,05121,2019,NA,37218,-91.02756592209474,36.341436839095145,1184
Saint Francis County,AR,05123,2012,47451.833333333336,30104,-90.74786279064256,35.02208669935356,1185
Saint Francis County,AR,05123,2013,47034.5,30873,-90.74786279064256,35.02208669935356,1186
Saint Francis County,AR,05123,2014,47111.666666666664,31336,-90.74786279064256,35.02208669935356,1187
Saint Francis County,AR,05123,2015,47282,32105,-90.74786279064256,35.02208669935356,1188
Saint Francis County,AR,05123,2016,47066.25,35066,-90.74786279064256,35.02208669935356,1189
Saint Francis County,AR,05123,2017,NA,33102,-90.74786279064256,35.02208669935356,1190
Saint Francis County,AR,05123,2018,NA,35356,-90.74786279064256,35.02208669935356,1191
Saint Francis County,AR,05123,2019,NA,35348,-90.74786279064256,35.02208669935356,1192
Saline County,AR,05125,2012,NA,53817,-92.67627954022171,34.64665827562318,1193
Saline County,AR,05125,2013,163881.41666666666,55348,-92.67627954022171,34.64665827562318,1194
Saline County,AR,05125,2014,164689.5,55697,-92.67627954022171,34.64665827562318,1195
Saline County,AR,05125,2015,165582.83333333334,55817,-92.67627954022171,34.64665827562318,1196
Saline County,AR,05125,2016,167753.41666666666,57632,-92.67627954022171,34.64665827562318,1197
Saline County,AR,05125,2017,174330.5,58985,-92.67627954022171,34.64665827562318,1198
Saline County,AR,05125,2018,178542.66666666666,62152,-92.67627954022171,34.64665827562318,1199
Saline County,AR,05125,2019,180985.75,64412,-92.67627954022171,34.64665827562318,1200
Scott County,AR,05127,2012,63378,38130,-94.06331890803938,34.860755410692946,1201
Scott County,AR,05127,2013,NA,37448,-94.06331890803938,34.860755410692946,1202
Scott County,AR,05127,2014,65457.666666666664,36754,-94.06331890803938,34.860755410692946,1203
Scott County,AR,05127,2015,67270.5,37321,-94.06331890803938,34.860755410692946,1204
Scott County,AR,05127,2016,69110.83333333333,37861,-94.06331890803938,34.860755410692946,1205
Scott County,AR,05127,2017,NA,37396,-94.06331890803938,34.860755410692946,1206
Scott County,AR,05127,2018,NA,35509,-94.06331890803938,34.860755410692946,1207
Scott County,AR,05127,2019,NA,36092,-94.06331890803938,34.860755410692946,1208
Searcy County,AR,05129,2012,47472.166666666664,30301,-92.69951881495228,35.9108915752742,1209
Searcy County,AR,05129,2013,48829.333333333336,30779,-92.69951881495228,35.9108915752742,1210
Searcy County,AR,05129,2014,50081.916666666664,33610,-92.69951881495228,35.9108915752742,1211
Searcy County,AR,05129,2015,51456.416666666664,33083,-92.69951881495228,35.9108915752742,1212
Searcy County,AR,05129,2016,57349.833333333336,35542,-92.69951881495228,35.9108915752742,1213
Searcy County,AR,05129,2017,64529,36716,-92.69951881495228,35.9108915752742,1214
Searcy County,AR,05129,2018,73030.5,36390,-92.69951881495228,35.9108915752742,1215
Searcy County,AR,05129,2019,80082.41666666667,36438,-92.69951881495228,35.9108915752742,1216
Sebastian County,AR,05131,2012,104439,40247,-94.27436400850748,35.198716788458796,1217
Sebastian County,AR,05131,2013,NA,40471,-94.27436400850748,35.198716788458796,1218
Sebastian County,AR,05131,2014,106716.41666666667,39208,-94.27436400850748,35.198716788458796,1219
Sebastian County,AR,05131,2015,106974.5,38575,-94.27436400850748,35.198716788458796,1220
Sebastian County,AR,05131,2016,109815.58333333333,40023,-94.27436400850748,35.198716788458796,1221
Sebastian County,AR,05131,2017,113352.08333333333,40932,-94.27436400850748,35.198716788458796,1222
Sebastian County,AR,05131,2018,116758.58333333333,43240,-94.27436400850748,35.198716788458796,1223
Sebastian County,AR,05131,2019,121284.16666666667,46228,-94.27436400850748,35.198716788458796,1224
Sevier County,AR,05133,2012,NA,32081,-94.2410644295804,33.997123440004145,1225
Sevier County,AR,05133,2013,NA,35153,-94.2410644295804,33.997123440004145,1226
Sevier County,AR,05133,2014,NA,36218,-94.2410644295804,33.997123440004145,1227
Sevier County,AR,05133,2015,NA,36579,-94.2410644295804,33.997123440004145,1228
Sevier County,AR,05133,2016,NA,38956,-94.2410644295804,33.997123440004145,1229
Sevier County,AR,05133,2017,NA,43675,-94.2410644295804,33.997123440004145,1230
Sevier County,AR,05133,2018,NA,46667,-94.2410644295804,33.997123440004145,1231
Sevier County,AR,05133,2019,99938.14285714286,47704,-94.2410644295804,33.997123440004145,1232
Sharp County,AR,05135,2012,62973.916666666664,30240,-91.47991813627145,36.16102322277928,1233
Sharp County,AR,05135,2013,63587.333333333336,30861,-91.47991813627145,36.16102322277928,1234
Sharp County,AR,05135,2014,NA,30826,-91.47991813627145,36.16102322277928,1235
Sharp County,AR,05135,2015,65904.91666666667,30691,-91.47991813627145,36.16102322277928,1236
Sharp County,AR,05135,2016,67494.16666666667,31068,-91.47991813627145,36.16102322277928,1237
Sharp County,AR,05135,2017,NA,31792,-91.47991813627145,36.16102322277928,1238
Sharp County,AR,05135,2018,71456.75,33708,-91.47991813627145,36.16102322277928,1239
Sharp County,AR,05135,2019,74991.16666666667,34671,-91.47991813627145,36.16102322277928,1240
Stone County,AR,05137,2012,NA,32834,-92.15670095009972,35.85983428584845,1241
Stone County,AR,05137,2013,NA,29832,-92.15670095009972,35.85983428584845,1242
Stone County,AR,05137,2014,NA,29982,-92.15670095009972,35.85983428584845,1243
Stone County,AR,05137,2015,NA,29264,-92.15670095009972,35.85983428584845,1244
Stone County,AR,05137,2016,101192.25,30486,-92.15670095009972,35.85983428584845,1245
Stone County,AR,05137,2017,101649.08333333333,33091,-92.15670095009972,35.85983428584845,1246
Stone County,AR,05137,2018,109435.66666666667,36162,-92.15670095009972,35.85983428584845,1247
Stone County,AR,05137,2019,114346.66666666667,38188,-92.15670095009972,35.85983428584845,1248
Union County,AR,05139,2012,62939.25,39349,-92.59708094818087,33.171472882939455,1249
Union County,AR,05139,2013,63599.416666666664,37435,-92.59708094818087,33.171472882939455,1250
Union County,AR,05139,2014,63905,38762,-92.59708094818087,33.171472882939455,1251
Union County,AR,05139,2015,NA,38678,-92.59708094818087,33.171472882939455,1252
Union County,AR,05139,2016,68122.75,39836,-92.59708094818087,33.171472882939455,1253
Union County,AR,05139,2017,71206.25,41106,-92.59708094818087,33.171472882939455,1254
Union County,AR,05139,2018,NA,44000,-92.59708094818087,33.171472882939455,1255
Union County,AR,05139,2019,78978.58333333333,44663,-92.59708094818087,33.171472882939455,1256
Van Buren County,AR,05141,2012,77539.16666666667,33900,-92.51566592419795,35.58060824127345,1257
Van Buren County,AR,05141,2013,79109.66666666667,32517,-92.51566592419795,35.58060824127345,1258
Van Buren County,AR,05141,2014,NA,31030,-92.51566592419795,35.58060824127345,1259
Van Buren County,AR,05141,2015,82689.08333333333,32312,-92.51566592419795,35.58060824127345,1260
Van Buren County,AR,05141,2016,NA,34576,-92.51566592419795,35.58060824127345,1261
Van Buren County,AR,05141,2017,89419.75,34428,-92.51566592419795,35.58060824127345,1262
Van Buren County,AR,05141,2018,NA,36897,-92.51566592419795,35.58060824127345,1263
Van Buren County,AR,05141,2019,NA,38499,-92.51566592419795,35.58060824127345,1264
Washington County,AR,05143,2012,135477.5,41429,-94.21571484674783,35.97894331343944,1265
Washington County,AR,05143,2013,141177.5,41248,-94.21571484674783,35.97894331343944,1266
Washington County,AR,05143,2014,147522.58333333334,41983,-94.21571484674783,35.97894331343944,1267
Washington County,AR,05143,2015,NA,43524,-94.21571484674783,35.97894331343944,1268
Washington County,AR,05143,2016,161274.33333333334,45442,-94.21571484674783,35.97894331343944,1269
Washington County,AR,05143,2017,170650.58333333334,47452,-94.21571484674783,35.97894331343944,1270
Washington County,AR,05143,2018,NA,49629,-94.21571484674783,35.97894331343944,1271
Washington County,AR,05143,2019,195219.33333333334,50451,-94.21571484674783,35.97894331343944,1272
White County,AR,05145,2012,100523.91666666667,41410,-91.74565235780753,35.25622320536893,1273
White County,AR,05145,2013,102163.08333333333,42487,-91.74565235780753,35.25622320536893,1274
White County,AR,05145,2014,103863.75,42852,-91.74565235780753,35.25622320536893,1275
White County,AR,05145,2015,106847.83333333333,42554,-91.74565235780753,35.25622320536893,1276
White County,AR,05145,2016,NA,42197,-91.74565235780753,35.25622320536893,1277
White County,AR,05145,2017,115618.66666666667,44074,-91.74565235780753,35.25622320536893,1278
White County,AR,05145,2018,120123.58333333333,43822,-91.74565235780753,35.25622320536893,1279
White County,AR,05145,2019,123665.83333333333,44029,-91.74565235780753,35.25622320536893,1280
Woodruff County,AR,05147,2012,34683,28061,-91.24300408686281,35.18619998204384,1281
Woodruff County,AR,05147,2013,NA,28259,-91.24300408686281,35.18619998204384,1282
Woodruff County,AR,05147,2014,NA,27165,-91.24300408686281,35.18619998204384,1283
Woodruff County,AR,05147,2015,38298.5,28993,-91.24300408686281,35.18619998204384,1284
Woodruff County,AR,05147,2016,39044.333333333336,30383,-91.24300408686281,35.18619998204384,1285
Woodruff County,AR,05147,2017,39548.666666666664,30097,-91.24300408686281,35.18619998204384,1286
Woodruff County,AR,05147,2018,41790.916666666664,31023,-91.24300408686281,35.18619998204384,1287
Woodruff County,AR,05147,2019,44777.333333333336,32845,-91.24300408686281,35.18619998204384,1288
Yell County,AR,05149,2012,NA,38245,-93.41129662417555,35.00241159386306,1289
Yell County,AR,05149,2013,NA,35535,-93.41129662417555,35.00241159386306,1290
Yell County,AR,05149,2014,68607.71428571429,37378,-93.41129662417555,35.00241159386306,1291
Yell County,AR,05149,2015,70979.5,37804,-93.41129662417555,35.00241159386306,1292
Yell County,AR,05149,2016,77220.58333333333,39323,-93.41129662417555,35.00241159386306,1293
Yell County,AR,05149,2017,NA,39696,-93.41129662417555,35.00241159386306,1294
Yell County,AR,05149,2018,NA,42361,-93.41129662417555,35.00241159386306,1295
Yell County,AR,05149,2019,84282.58333333333,43923,-93.41129662417555,35.00241159386306,1296
Alameda County,CA,06001,2012,NA,71516,-121.9177955331292,37.650562455324454,1297
Alameda County,CA,06001,2013,533993.25,72112,-121.9177955331292,37.650562455324454,1298
Alameda County,CA,06001,2014,616527.25,73775,-121.9177955331292,37.650562455324454,1299
Alameda County,CA,06001,2015,NA,75619,-121.9177955331292,37.650562455324454,1300
Alameda County,CA,06001,2016,NA,79831,-121.9177955331292,37.650562455324454,1301
Alameda County,CA,06001,2017,793251.3333333334,85743,-121.9177955331292,37.650562455324454,1302
Alameda County,CA,06001,2018,890058.8333333334,92574,-121.9177955331292,37.650562455324454,1303
Alameda County,CA,06001,2019,883577.4166666666,99406,-121.9177955331292,37.650562455324454,1304
Alpine County,CA,06003,2012,306698.9166666667,59931,-119.82058396704309,38.59711798313864,1305
Alpine County,CA,06003,2013,336918.8333333333,58636,-119.82058396704309,38.59711798313864,1306
Alpine County,CA,06003,2014,NA,61343,-119.82058396704309,38.59711798313864,1307
Alpine County,CA,06003,2015,NA,52917,-119.82058396704309,38.59711798313864,1308
Alpine County,CA,06003,2016,NA,62375,-119.82058396704309,38.59711798313864,1309
Alpine County,CA,06003,2017,395842.25,63438,-119.82058396704309,38.59711798313864,1310
Alpine County,CA,06003,2018,411636.4166666667,64688,-119.82058396704309,38.59711798313864,1311
Alpine County,CA,06003,2019,NA,63750,-119.82058396704309,38.59711798313864,1312
Amador County,CA,06005,2012,220503.41666666666,53462,-120.65157088082118,38.446616064180596,1313
Amador County,CA,06005,2013,NA,53684,-120.65157088082118,38.446616064180596,1314
Amador County,CA,06005,2014,267687.75,52964,-120.65157088082118,38.446616064180596,1315
Amador County,CA,06005,2015,273467.75,54171,-120.65157088082118,38.446616064180596,1316
Amador County,CA,06005,2016,283033,57032,-120.65157088082118,38.446616064180596,1317
Amador County,CA,06005,2017,298124.6666666667,60636,-120.65157088082118,38.446616064180596,1318
Amador County,CA,06005,2018,316170.0833333333,61198,-120.65157088082118,38.446616064180596,1319
Amador County,CA,06005,2019,322947.4166666667,62772,-120.65157088082118,38.446616064180596,1320
Butte County,CA,06007,2012,193380.66666666666,43339,-121.60073169340747,39.666588173435954,1321
Butte County,CA,06007,2013,216953.5,43752,-121.60073169340747,39.666588173435954,1322
Butte County,CA,06007,2014,233832.08333333334,43165,-121.60073169340747,39.666588173435954,1323
Butte County,CA,06007,2015,240225.33333333334,43444,-121.60073169340747,39.666588173435954,1324
Butte County,CA,06007,2016,255370.75,44366,-121.60073169340747,39.666588173435954,1325
Butte County,CA,06007,2017,271182.5833333333,46516,-121.60073169340747,39.666588173435954,1326
Butte County,CA,06007,2018,NA,48443,-121.60073169340747,39.666588173435954,1327
Butte County,CA,06007,2019,NA,52537,-121.60073169340747,39.666588173435954,1328
Calaveras County,CA,06009,2012,223848.16666666666,54686,-120.55470111823934,38.20446136952161,1329
Calaveras County,CA,06009,2013,250680,55295,-120.55470111823934,38.20446136952161,1330
Calaveras County,CA,06009,2014,273232.6666666667,54936,-120.55470111823934,38.20446136952161,1331
Calaveras County,CA,06009,2015,NA,53233,-120.55470111823934,38.20446136952161,1332
Calaveras County,CA,06009,2016,277993.6666666667,53502,-120.55470111823934,38.20446136952161,1333
Calaveras County,CA,06009,2017,296965.6666666667,54800,-120.55470111823934,38.20446136952161,1334
Calaveras County,CA,06009,2018,318700.1666666667,58151,-120.55470111823934,38.20446136952161,1335
Calaveras County,CA,06009,2019,324978.75,63158,-120.55470111823934,38.20446136952161,1336
Colusa County,CA,06011,2012,178540.5,52165,-122.2367053595342,39.177511859321044,1337
Colusa County,CA,06011,2013,NA,52158,-122.2367053595342,39.177511859321044,1338
Colusa County,CA,06011,2014,NA,50503,-122.2367053595342,39.177511859321044,1339
Colusa County,CA,06011,2015,222250.08333333334,52168,-122.2367053595342,39.177511859321044,1340
Colusa County,CA,06011,2016,NA,54946,-122.2367053595342,39.177511859321044,1341
Colusa County,CA,06011,2017,NA,56481,-122.2367053595342,39.177511859321044,1342
Colusa County,CA,06011,2018,243339.16666666666,56704,-122.2367053595342,39.177511859321044,1343
Colusa County,CA,06011,2019,NA,59401,-122.2367053595342,39.177511859321044,1344
Contra Costa County,CA,06013,2012,360140,78187,-121.95089988993601,37.923555831778764,1345
Contra Costa County,CA,06013,2013,NA,78756,-121.95089988993601,37.923555831778764,1346
Contra Costa County,CA,06013,2014,NA,79799,-121.95089988993601,37.923555831778764,1347
Contra Costa County,CA,06013,2015,555220.5,80185,-121.95089988993601,37.923555831778764,1348
Contra Costa County,CA,06013,2016,612936.5,82881,-121.95089988993601,37.923555831778764,1349
Contra Costa County,CA,06013,2017,NA,88456,-121.95089988993601,37.923555831778764,1350
Contra Costa County,CA,06013,2018,700051.3333333334,93712,-121.95089988993601,37.923555831778764,1351
Contra Costa County,CA,06013,2019,702690.6666666666,99716,-121.95089988993601,37.923555831778764,1352
Del Norte County,CA,06015,2012,163231.41666666666,39626,-123.95761254739757,41.74470975352985,1353
Del Norte County,CA,06015,2013,188129.91666666666,37909,-123.95761254739757,41.74470975352985,1354
Del Norte County,CA,06015,2014,212311.16666666666,39302,-123.95761254739757,41.74470975352985,1355
Del Norte County,CA,06015,2015,228404.5,40847,-123.95761254739757,41.74470975352985,1356
Del Norte County,CA,06015,2016,238875.25,42363,-123.95761254739757,41.74470975352985,1357
Del Norte County,CA,06015,2017,251687.66666666666,41287,-123.95761254739757,41.74470975352985,1358
Del Norte County,CA,06015,2018,261037.83333333334,45258,-123.95761254739757,41.74470975352985,1359
Del Norte County,CA,06015,2019,NA,45283,-123.95761254739757,41.74470975352985,1360
El Dorado County,CA,06017,2012,288717.3333333333,70117,-120.52509107702457,38.77888457568678,1361
El Dorado County,CA,06017,2013,341270.4166666667,69297,-120.52509107702457,38.77888457568678,1362
El Dorado County,CA,06017,2014,374561.25,68507,-120.52509107702457,38.77888457568678,1363
El Dorado County,CA,06017,2015,389378.1666666667,69584,-120.52509107702457,38.77888457568678,1364
